Title,Provider,Skills,Rating,Reviews,Details,Course Link,Image URL
Medical Terminology and the Human Body Fundamentals,MedCerts,"Medical Terminology, Anatomy, Medical Records, Health Information Management and Medical Records, Medical Science and Research, Health Care, General Medicine, Life Sciences",4.8,290 reviews,Beginner Â· Course Â· 1 - 4 Weeks,https://www.coursera.org/learn/medical-terminology-human-body-fundamentals,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/2b/d3df0b1caf4d748aa646fc6aaab898/anatomy-marketing-image.jpg?auto=format%2C%20compress%2C%20enhance&dpr=1&w=320&h=180&fit=crop&q=50
Foundations of Teaching for Learning: Curriculum,Commonwealth Education Trust,"Curriculum Development, Curriculum Planning, Teaching, Education and Training, Instructional and Curriculum Design, Course Development, Instructional Strategies, Pedagogy, Student-Centred Learning, Collaboration, Learning Theory",4.6,478 reviews,Mixed Â· Course Â· 1 - 3 Months,https://www.coursera.org/learn/teacher-curriculum,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/d8/8043404d0111e789d425667b6af0a9/Curriculum.jpg?auto=format%2C%20compress%2C%20enhance&dpr=1&w=320&h=180&fit=crop&q=50
DÃ©veloppement psychologique de l'enfant,University of Geneva,"Self-Awareness, Human Development, Emotional Intelligence, Parent Communication, Self-Discipline, Psychology, Social Skills, Compassion, Empathy, Creativity",4.9,765 reviews,Beginner Â· Course Â· 1 - 3 Months,https://www.coursera.org/learn/enfant-developpement,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/cb/ae8300844d11e885db99739de8c093/DeveloppementEnfant-MOOCs-1200x1200.jpg?auto=format%2C%20compress%2C%20enhance&dpr=1&w=320&h=180&fit=crop&q=50
Microsoft Azure Data Fundamentals DP-900 Exam Prep,Microsoft,"Microsoft Azure, Power BI, Databricks, Data Processing, Cloud Services, Data Warehousing, Database Systems, Database Administration, Databases, NoSQL, Apache Spark, Relational Databases, Cloud Storage, Data Infrastructure, MySQL, Database Management Systems, SQL, Database Management, Data Storage, Data Lakes",4.6,812 reviews,Beginner Â· Specialization Â· 3 - 6 Months,https://www.coursera.org/specializations/microsoft-azure-dp-900-data-fundamentals,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/a7/5fc4c7e80f494ebc5861bb5c4a2e45/DP-900.png?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=320
ESG Risks and Opportunities,University of Pennsylvania,"Environmental Social And Corporate Governance (ESG), Risk Analysis, Risk Management, Business Risk Management, Stakeholder Management, Corporate Sustainability, Investment Management, Portfolio Management, Corporate Strategy, Financial Data, Investments, Financial Analysis, Return On Investment, Governance",4.6,745 reviews,Beginner Â· Course Â· 1 - 4 Weeks,https://www.coursera.org/learn/esg-risks-opportunities,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/15/3b0fc600d140d9965aae755fbad4d8/351343579-esg_risks_coursera.png?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=320
Modern Art & Ideas,The Museum of Modern Art,"Liberal Arts, Social Studies, Discussion Facilitation, Aesthetics, Interactive Learning, Student Engagement, Cultural Diversity, Design, Design Elements And Principles",4.8,6.6K reviews,Beginner Â· Course Â· 1 - 3 Months,https://www.coursera.org/learn/modern-art-ideas,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/65/78ce0081ad11e681d7bb31b0a632ef/starry-night.jpg?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=320
A Crash Course in Causality:  Inferring Causal Effects from Observational Data,University of Pennsylvania,"R Programming, Statistical Analysis, Statistical Methods, Statistical Inference, Data Analysis, Quantitative Research, Probability & Statistics, Regression Analysis, Research Design, Graph Theory",4.7,563 reviews,Intermediate Â· Course Â· 1 - 3 Months,https://www.coursera.org/learn/crash-course-in-causality,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/b1/7db6500b4e11e79da877cf76ec2f89/newtons_cradle.png?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=320
Electronic Music Production,Berklee,"File Management, Media Production, Creativity, Live Streaming, Peer Review, Electronic Media, Creative Design, Multimedia, Automation, Performance Testing, Patch Management, Software Installation, Computer Programming, Editing",4.8,2.3K reviews,Intermediate Â· Specialization Â· 3 - 6 Months,https://www.coursera.org/specializations/electronic-music-production,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/4a/c9d892ac06449690248f88ab871695/180529AdamCo-134.jpg?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=320
"Intro to Snowflake for Devs, Data Scientists, Data Engineers",Snowflake,"Data Manipulation, Data Warehousing, SQL, Data Pipelines, Cloud Applications, Extract, Transform, Load, Application Development, Artificial Intelligence and Machine Learning (AI/ML), Role-Based Access Control (RBAC), Databases, Stored Procedure, Cloud Services, Database Management, Generative AI, Data Integration, Data Management",4.8,74 reviews,Beginner Â· Course Â· 1 - 4 Weeks,https://www.coursera.org/learn/snowflake-intro-app-developers-data-scientists-data-engineers,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/54/cb6a5e40124158ad87a5495c715be6/Course-Logo-1200x1200-Intro.png?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=320
Introduction to Google SEO,"University of California, Davis","Persona Development, Search Engine Optimization, Web Analytics and SEO, Target Audience, Google Analytics, Digital Marketing, User Research, Content Strategy, Web Content, Marketing Strategy and Techniques, Social Media Strategy",4.6,10K reviews,Beginner Â· Course Â· 1 - 4 Weeks,https://www.coursera.org/learn/search-engine-optimization,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/eb/cc3b20b31a11e5bf5bb7b518fd0402/Course-1--80615158.jpg?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=320
Business Implications of AI: Full course,EIT Digital,"Strategic Decision-Making, Business Strategy, Strategic Thinking, Business Leadership, Decision Making, Corporate Strategy, Organizational Strategy, Business, Artificial Intelligence, Business Management, Technology Strategies, Organizational Change, Emerging Technologies",4.2,53 reviews,Beginner Â· Course Â· 1 - 4 Weeks,https://www.coursera.org/learn/business-implications-ai,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/5d/ff35ce5e9b41c59cb351bad69b0a80/business-implications-of-AI---Copy.png?auto=format%2C%20compress%2C%20enhance&dpr=1&w=320&h=180&fit=crop&q=50
Corporate Communications,"University of California, Irvine","Internal Communications, Corporate Communications, Media Relations, Storytelling, Strategic Communication, Employee Engagement, Diversity Equity and Inclusion Initiatives, Target Audience, Public Relations, Crisis Management, Social Media, Business Communication, Customer Communications Management, Employee Surveys, Culture Transformation, Stakeholder Communications, Marketing Communications, Branding, Communication, Brand Management",4.6,78 reviews,Beginner Â· Specialization Â· 1 - 3 Months,https://www.coursera.org/specializations/corporatecommunications,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/de/9f0db12e20485b915febab8ba729e2/Corporate-Communication_CourseraGraphics_1200x1200.jpg?auto=format%2C%20compress%2C%20enhance&dpr=1&w=320&h=180&fit=crop&q=50
AnÃ¡lisis Financiero,Pontificia Universidad CatÃ³lica de Chile,"Financial Statements, Financial Statement Analysis, Financial Accounting, Income Statement, Financial Analysis, Balance Sheet, Capital Budgeting, Project Finance, Cash Flows, Return On Investment, Financial Modeling, Cash Management, Investment Management, Working Capital, Capital Markets, Equities, Finance, Investments, Corporate Finance, Tax",4.9,547 reviews,Intermediate Â· Specialization Â· 3 - 6 Months,https://www.coursera.org/specializations/programa-especializado-en-analisis-financiero,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/1f/9362112ad54b7b82c63db3684446ed/Logo-1---Analisis-financiero.jpg?auto=format%2C%20compress%2C%20enhance&dpr=1&w=320&h=180&fit=crop&q=50
The Digital Marketing Revolution,University of Illinois Urbana-Champaign,"Marketing Management, Marketing, Strategic Marketing, Marketing Strategies, Consumer Behaviour, Global Marketing, Digital Transformation, MarTech, Digital Marketing, Analysis, Business Transformation, Innovation",4.7,1.7K reviews,Beginner Â· Course Â· 1 - 4 Weeks,https://www.coursera.org/learn/digital-marketing-revolution,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/26/db2bb3060741f4a87576ee4a38cf6d/Gies_Coursera-icon.png?auto=format%2C%20compress%2C%20enhance&dpr=1&w=320&h=180&fit=crop&q=50
Teach English Now! Capstone Project 1,Arizona State University,"Lesson Planning, Peer Review, Teaching, Pedagogy, Curriculum Planning, Instructing, Educational Materials, Instructional Strategies, Performance Review",4.9,2.4K reviews,Mixed Â· Course Â· 1 - 3 Months,https://www.coursera.org/learn/teaching-english-capstone,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/5d/cf5a50617b11e58f8657ef39987429/TESOL.jpg?auto=format%2C%20compress%2C%20enhance&dpr=1&w=320&h=180&fit=crop&q=50
Corporate Governance,Coursera Instructor Network,"Governance, Stakeholder Engagement, Regulatory Compliance, Compliance Management, Risk Management, Business Ethics, Corporate Strategy, Corporate Communications, Business Management, Ethical Standards And Conduct, Organizational Structure, Accountability, Financial Reporting",4.6,181 reviews,Beginner Â· Course Â· 1 - 4 Weeks,https://www.coursera.org/learn/corporate-governance-1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/89/90a3604feb4db185e6cdd5717da877/1-1-.png?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=320
DirecciÃ³n y GestiÃ³n de Negocios,Universidad de Palermo,"Human Capital, Human Resource Strategy, Human Resources Management and Planning, Business Process Management, Business Process, Branding, IT Management, Marketing, Talent Management, Brand Management, Business Process Improvement, Technical Management, Marketing Management, Business Economics, Strategic Marketing, Leadership Development, Market Dynamics, Economics, Economic Development, Financial Policy",4.8,2.4K reviews,Beginner Â· Specialization Â· 1 - 3 Months,https://www.coursera.org/specializations/direccion-y-gestion-de-negocios,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/dd/f01a4a75f8496b90997afc4b0d1548/Especializacion-Management-600x600.jpg?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=320
Computational Neuroscience,University of Washington,"Machine Learning Methods, Supervised Learning, Network Model, Matlab, Artificial Neural Networks, Machine Learning Algorithms, Computer Vision, Reinforcement Learning, Computational Thinking, Mathematical Modeling, Linear Algebra, Data Analysis, Information Architecture, Probability & Statistics",4.6,1.1K reviews,Beginner Â· Course Â· 1 - 3 Months,https://www.coursera.org/learn/computational-neuroscience,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera/topics/compneuro/large-icon.png?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=320
Artificial Intelligence: Ethics & Societal Challenges,Lund University,"Artificial Intelligence, Machine Learning, Social Justice, Algorithms, Socioeconomics, Diversity Awareness, Ethical Standards And Conduct, Automation, Information Privacy, Political Sciences, Security Controls, Governance, Law, Regulation, and Compliance",4.7,241 reviews,Beginner Â· Course Â· 1 - 4 Weeks,https://www.coursera.org/learn/ai-ethics,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/3b/f51ff7900943dc94207cb1e6d3cfac/AI_Thumbnail_Ethics.png?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=320
Introduction to Data Analytics in Google Cloud,Google Cloud,"Cloud Infrastructure, Data Management, Data Governance, Cloud Computing, Google Cloud Platform, Cloud Computing Architecture, Big Data, Analytics, Data Storage Technologies, Cloud Storage, Data Analysis, Data Storage, Data Processing",4.5,109 reviews,Beginner Â· Course Â· 1 - 4 Weeks,https://www.coursera.org/learn/introduction-to-data-analytics-in-google-cloud,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/28/77afa9048b456f99f93de9b7bfd1c7/Course-1-.png?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=320
Privacy Law and Data Protection,University of Pennsylvania,"General Data Protection Regulation (GDPR), Law, Regulation, and Compliance, Information Privacy, Personally Identifiable Information, Regulatory Compliance, Compliance Management, Compliance Training, Data Security, Regulatory Requirements, Compliance Reporting, Health Care Procedure and Regulation, Data Governance, Computer Security Incident Management, Incident Response",4.8,785 reviews,Mixed Â· Course Â· 1 - 4 Weeks,https://www.coursera.org/learn/privacy-law-data-protection,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/d1/c89041902c424ebcc2869ca6f8a0ad/Complying-with-Privacy-Laws-and-Protecting-Data-01.png?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=320
ADHD: Everyday Strategies for Elementary Students,University at Buffalo,"Classroom Management, Teaching, Instructional Strategies, Parent Communication, Behavior Management, Positive Behavior Support, Mental and Behavioral Health Specialties, Pediatrics, Treatment Planning, Disabilities, Educational Materials, Psychology",4.7,2.3K reviews,Beginner Â· Course Â· 1 - 4 Weeks,https://www.coursera.org/learn/adhd-treatment,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/bf/cf6e10823811e59a278d7d1ca6079f/4.jpg?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=320
Se former Ã  l'Ã©galitÃ©,University of Geneva,"Pedagogy, Teaching, Disabilities, Diversity Awareness, Diversity Equity and Inclusion Initiatives, Instructional Strategies, Social Justice, Sociology, Classroom Management, Discussion Facilitation, Cultural Diversity, Writing",N/A,N/A,Beginner Â· Course Â· 1 - 3 Months,https://www.coursera.org/learn/egalite-se-former,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/b5/00e06c92324207ba7021dda9734623/FormerEgalite-MOOCs-1200x1200.jpg?auto=format%2C%20compress%2C%20enhance&dpr=1&w=320&h=180&fit=crop&q=50
How to Write and Publish a Scientific Paper (Project-Centered Course),Ãcole Polytechnique,"Peer Review, Writing and Editing, Journals, Scientific Methods, Research Reports, Research, Science and Research, Research Design, Proofreading, Research Methodologies, Editing, Ethical Standards And Conduct",4.6,2.7K reviews,Mixed Â· Course Â· 1 - 4 Weeks,https://www.coursera.org/learn/how-to-write-a-scientific-paper,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/13/c0ad60d18811e5b9502708c067456e/Logo_Publishing.png?auto=format%2C%20compress%2C%20enhance&dpr=1&w=320&h=180&fit=crop&q=50
